id,isbn13,isbn10,full_title,match_source,match_confidence
a9faf8ab-e6e8-4116-b3c8-19a32c17b7f9,,,,openlibrary,0.0
0819e547-275c-4483-a8c8-b11344b0def7,,,,openlibrary,0.0
60c1a18c-8e18-4bfa-92f8-0cf515648ddc,,,,openlibrary,0.0
a349ff4f-d41b-4e1d-ab97-376116fecffb,,,,openlibrary,0.0
7f13db6f-79b1-4c27-9db9-449e44c30347,,,,openlibrary,0.0
11c0a245-faba-457a-b53f-8d0d4acbec80,,,,openlibrary,0.0
f571826f-10fc-4280-a934-ff6627fdbdf9,,,,openlibrary,0.0
cbed0cf4-a234-417c-b6bc-462fbd0d3f16,,,,openlibrary,0.0
50721cdd-5b0a-4c36-9992-97d63cda90b8,,,,openlibrary,0.0
155dffad-6c7e-4688-b827-628c7e1e12ae,,,,openlibrary,0.0
4ea9e75c-67f3-4ec1-9911-c3a3c89b1812,,,,openlibrary,0.0
20d877bf-0a43-4bf7-a8c8-dc2c84f67c1c,,,,openlibrary,0.0
a480468a-df0a-420f-80a5-888bab709dd5,,,,openlibrary,0.0
debbeb42-9fb6-4b7c-8be7-178a2eae4284,,,,openlibrary,0.0
a7c16976-5c3b-4cf0-9241-f1cf155e58cf,,,,openlibrary,0.0
b6b557b6-12c2-428b-b5f8-bfd8ea597268,,,,openlibrary,0.0
2a4a7f55-09e6-4e0c-a277-585af7e1b31c,,,,openlibrary,0.0
2384745d-6585-4320-8c62-e6b4873d4390,,,,openlibrary,0.0
d92c707f-f19e-417e-94c4-108cab317e92,,,,openlibrary,0.0
946f9074-6b55-4193-9217-66cfba7f09a8,,,,openlibrary,0.0
a4cdbf08-e699-4e22-b175-356b3add38ac,,,,openlibrary,0.0
5738cfe1-4c49-4f97-8df1-64b38f6cc75b,,,,openlibrary,0.0
7e1c33ce-5826-4336-8a8b-2710f4b5f963,,,,openlibrary,0.0
19e446e0-49e9-4c84-9316-a5a71ac5ba9b,,,,openlibrary,0.0
633ccdaf-be82-4550-b15b-c1de8925b38a,,,,openlibrary,0.0
ca6f10d2-b475-4df3-8732-b68f6dfd433f,,,,openlibrary,0.0
d801d796-f94c-402a-bb8e-275847f2b5fe,,,,openlibrary,0.0
4a5edd2e-ce58-41ba-a57e-04adaf445501,,,,openlibrary,0.0
5aa80499-ff90-4ce2-9be7-6598179dcdff,,,,openlibrary,0.0
7e8e76a3-2fc0-4229-9ff6-f6d17cfdd15b,,,,openlibrary,0.0
f5e315d8-1683-4938-8dc4-67a6e683e17a,,,,openlibrary,0.0
227f98db-8593-4e04-b9c3-e114d859fa0d,,,,openlibrary,0.0
18d8be0d-c935-4dde-be81-84b4b1569cc5,,,,openlibrary,0.0
9ab916d2-2f6f-405e-8857-0574785c958f,,,,openlibrary,0.0
3909faf2-2cb2-4a97-8606-274b66e32f8b,,,,openlibrary,0.0
314b3772-d5cc-4de7-b4b5-c39cc0bb6046,,,,openlibrary,0.0
6465fc82-a061-4c78-abcd-cef4a579b2fe,,,,openlibrary,0.0
1fbca184-ccbc-4753-a9c2-348862c6eaca,,,,openlibrary,0.0
6cdf4418-9f4a-4f62-9886-2c85f7bf56d4,,,,openlibrary,0.0
52b60d29-41c8-44c6-ad9d-09ee804dcecc,,,,openlibrary,0.0
e429b7bb-5e9b-4de3-8a10-6c1ad7efb7a8,,,,openlibrary,0.0
bbee6ef0-97fa-4a95-bf22-0bc1890d022b,,,,openlibrary,0.0
6d53de65-b9ab-40c4-852c-039dd8dc632a,,,,openlibrary,0.0
39d7e2fa-c3ad-4c25-8bf2-d84f93cb8387,,,,openlibrary,0.0
e1210c82-9318-479b-b4a5-de7053d680da,,,,openlibrary,0.0
8ddbc1ba-c1a5-4186-b82d-19d0fda2ce9f,,,,openlibrary,0.0
0aed2351-14e7-4725-b961-ca6886596a68,,,,openlibrary,0.0
439be03c-e2c5-466d-b453-7e59c79ac1cd,,,,openlibrary,0.0
fd8db3a6-2472-47e3-8b39-b8353b416300,,,,openlibrary,0.0
e26742b8-3589-46e5-ab98-b059b0a44c88,,,,openlibrary,0.0
2124e8b8-c8c2-4404-ab96-b2296d8475b6,,,,openlibrary,0.0
5e642ad4-4469-47c8-a701-d01bb2dcae85,,,,openlibrary,0.0
9a01b8ae-d99c-4f79-b838-e722cb3f52e8,,,,openlibrary,0.0
c5cf62a3-d9d2-4f4f-8df5-a16270f8e8b7,,,,openlibrary,0.0
2a64a4df-f309-4041-9445-25bbf81e8084,,,,openlibrary,0.0
1ab76728-f0c9-42b4-8804-50ff673282a0,,,,openlibrary,0.0
ecd438bf-e0c6-4b51-84db-9d423df3ed0b,,,,openlibrary,0.0
c9b52061-9015-4e2d-9529-c2dace6b8c4c,,,,openlibrary,0.0
dd266a1a-d930-4c26-89e8-e9b3e1b85c52,,,,openlibrary,0.0
95822a46-4373-4f3c-b9f6-99bd7d2b05f3,,,,openlibrary,0.0
6f9986bc-1344-4845-8edf-c25bf80f877a,,,,openlibrary,0.0
f642a55e-69b1-4e56-9cc3-e186180ffe22,,,,openlibrary,0.0
c2dbfb66-bcf3-476b-898c-e1192b856a6e,,,,openlibrary,0.0
6b289801-c6ec-43a9-97c9-a9e0a721fea6,,,,openlibrary,0.0
9f647aa5-ba48-4be1-ba84-1a0bab94279a,,,,openlibrary,0.0
27c476c9-63e5-4139-817b-86ddb56f557c,,,,openlibrary,0.0
d39836c0-8027-4276-88a4-e065eb8ce86a,,,,openlibrary,0.0
57619505-ed82-439a-8e28-0d5fa710435b,,,,openlibrary,0.0
2caea6cf-2873-4fac-b2ce-12f41496ee29,,,,openlibrary,0.0
6101e668-36da-4a3d-a12a-069b4c717d82,,,,openlibrary,0.0
a33b628d-b07a-448f-b75d-52c1e5ace749,,,,openlibrary,0.0
061464b0-9a8a-4e13-a210-74c957c0a9d3,,,,openlibrary,0.0
638716c1-7ec4-4d7d-8b07-23bfb657221e,,,,openlibrary,0.0
5a1a10a0-fc82-4614-a310-a6b4e785b4b5,,,,openlibrary,0.0
02794508-8fed-489f-9893-59b5b36a2bfc,,,,openlibrary,0.0
3ebdc2cd-e924-4080-bcfe-18a837e83b7f,,,,openlibrary,0.0
bba724a6-5a7e-41b2-b037-f4941a08925f,,,,openlibrary,0.0
24fac115-0848-4b00-8ed5-05460227c425,,,,openlibrary,0.0
1cf6d772-431e-4d87-9d3a-a50e03eab92e,,,,openlibrary,0.0
574361dd-a1cf-42cd-a56a-00b6f9b31378,,,,openlibrary,0.0
c2884c20-4210-444f-8de9-543881e7b415,,,,openlibrary,0.0
3a6758b7-094e-427b-b328-e6187faf7eeb,,,,openlibrary,0.0
44ea3c74-989b-4ab8-8499-b319dc1246a6,,,,openlibrary,0.0
df0fb527-cbd3-4d5b-8cc9-8495d62721cc,,,,openlibrary,0.0
f553bf8a-0549-4e0c-b6a0-56c1e5fa34f8,,,,openlibrary,0.0
5332697b-34cd-4df4-8c46-18749b76b91d,,,,openlibrary,0.0
5a54c048-af94-4419-b5d4-a48440be68d0,,,,openlibrary,0.0
1afefabb-eb45-4474-8bbe-21b66c81fbe3,,,,openlibrary,0.0
b7585b65-abd3-4dd5-a47b-fa92496531ce,,,,openlibrary,0.0
1baebebc-9695-4822-ad37-e451f5f67107,,,,openlibrary,0.0
606e9268-7fb7-4717-84e1-c6de71b43ded,,,,openlibrary,0.0
87c5f705-c4fe-488b-8ba0-7f9bbaea23d1,,,,openlibrary,0.0
2164219a-afbf-41f4-8d71-38f03746aecb,,,,openlibrary,0.0
a1835735-94d5-4441-ad71-bdca1475ce87,,,,openlibrary,0.0
60242fc8-d7c0-4c89-8247-96169f6d614c,,,,openlibrary,0.0
a40df950-60e6-43a9-9bdb-1432080f4185,,,,openlibrary,0.0
e2c5123c-936f-427a-8a07-e303c472ba77,,,,openlibrary,0.0
5edf66de-3f90-42f6-b288-0ccf272bb091,,,,openlibrary,0.0
d42ee96a-549b-4033-a03f-1618a8f3c04a,,,,openlibrary,0.0
0980327b-0a01-4dac-95fa-616ab62ca522,,,,openlibrary,0.0
e54f4a25-dbb4-4a38-9e77-fa5350bc5aa0,,,,openlibrary,0.0
72e60514-6ab4-4575-a964-56bba58a075b,,,,openlibrary,0.0
dcab52ec-eba0-4cd9-8ea4-d04fba6124d1,,,,openlibrary,0.0
6cdf127b-0a42-47c7-b06e-0ba71fe0d385,,,,openlibrary,0.0
7c0fd5be-ed1a-43d5-9d25-8a562c88cce2,,,,openlibrary,0.0
b970c1e1-a6d8-43c4-b2d7-b5594d08114d,,,,openlibrary,0.0
2a2d6053-faa5-4b70-b791-aa494fda92b8,,,,openlibrary,0.0
de29ced5-92b5-4e5e-9d23-53c6458012df,,,,openlibrary,0.0
f151f7ea-c658-431e-9f8c-c7ce52d3f292,,,,openlibrary,0.0
744d7e86-8470-408c-86c0-9109521a55b9,,,,openlibrary,0.0
fec14817-2494-4fef-9a27-834b569bec17,,,,openlibrary,0.0
90ce1708-6bc1-4d8a-b5d2-86cdfa9e610b,,,,openlibrary,0.0
76be9c03-0655-4239-afa5-821a20ffd8ad,,,,openlibrary,0.0
164e9554-7a41-45d3-a8e6-7c4f7986298e,,,,openlibrary,0.0
c7ddb1f2-5a83-40dd-9979-edd8882d0d05,,,,openlibrary,0.0
f3f51a27-ceb1-4c7c-9b73-8bd47730523b,,,,openlibrary,0.0
d582c092-e3e9-451e-a412-77c5e59f62da,,,,openlibrary,0.0
a0ee0fa5-94fd-44e5-9c6c-0a67d105b7e9,,,,openlibrary,0.0
8537357f-5cc2-4c09-826d-b3803f6addf9,,,,openlibrary,0.0
47700589-28eb-41af-90ec-fcfd799d07d0,,,,openlibrary,0.0
b982cae3-36d1-4ba6-b5cf-2394d7715bbf,,,,openlibrary,0.0
69a44740-7857-4f38-9764-d33813b119c3,,,,openlibrary,0.0
cca39075-9513-4ee8-9825-f9a336b90afa,,,,openlibrary,0.0
4888445d-81c0-4124-8e0e-8c8c0ef061d1,,,,openlibrary,0.0
4c2b4112-e426-4b6d-9534-6951d43e42d2,,,,openlibrary,0.0
bf74f996-0a0e-44fb-b13a-c1a2dec7cd1a,,,,openlibrary,0.0
bbe14a8b-9b71-4784-8247-bbf7f3086792,,,,openlibrary,0.0
855e46af-0eb7-4fca-8125-9743f0b54e4a,,,,openlibrary,0.0
af81ee4a-147e-4b61-b7e9-66880007f1c9,,,,openlibrary,0.0
72c07ac9-d139-4234-9c01-4cdd90f93fde,,,,openlibrary,0.0
4ee3455a-b7f1-4dca-9b04-1b2b5e4c38c4,,,,openlibrary,0.0
42dc947a-c058-44df-8ecc-6101082e4c89,,,,openlibrary,0.0
13793b5c-3eee-41ae-95fb-9ddb00e8cd0b,,,,openlibrary,0.0
f7a65775-d9a7-4760-8cd9-80642c99f0dc,,,,openlibrary,0.0
783997b0-102e-451a-a0e8-6176c4ceb6a4,,,,openlibrary,0.0
38229196-c15d-498d-b44d-cc3fe4d45f8f,,,,openlibrary,0.0
1eb15b7d-c3f7-4db4-ad60-69a30466d5cd,,,,openlibrary,0.0
63fbbee9-ecb2-4ce1-9852-e2d07dfdf479,,,,openlibrary,0.0
79d51875-8e50-4723-9ba2-9dee624901a2,,,,openlibrary,0.0
e9b511bc-98d5-4a98-bd39-65da8fbf0e1e,,,,openlibrary,0.0
c0ec25cf-05ad-4e4e-8c91-92674092b37c,,,,openlibrary,0.0
24df7321-926a-48fc-a72a-34b920a78daa,,,,openlibrary,0.0
438faaf8-55a5-4865-af56-338252a9506d,,,,openlibrary,0.0
